"state_alpha","GEOID","crop","yield_prediction","drought_prediction"
"NC","37135","WHEAT",1,1
"NC","37145","CORN",1,1
"NC","37145","SOYBEANS",1,1
"NC","37145","WHEAT",1,1
"NC","37151","CORN",1,1
"NC","37151","SOYBEANS",1,1
"NC","37151","WHEAT",1,1
"NC","37157","CORN",1,1
"NC","37157","SOYBEANS",1,1
"NC","37157","WHEAT",1,1
"NC","37159","CORN",1,1
"NC","37159","SOYBEANS",1,1
"NC","37159","WHEAT",1,1
"NC","37165","CORN",1,1
"NC","37165","SOYBEANS",1,1
"NC","37165","WHEAT",1,NA
"NC","37169","CORN",1,1
"NC","37169","SOYBEANS",1,1
"NC","37169","WHEAT",1,NA
"NC","37171","CORN",1,1
"NC","37171","SOYBEANS",1,1
"NC","37171","WHEAT",1,NA
"NC","37179","CORN",1,1
"NC","37179","SOYBEANS",1,1
"NC","37179","WHEAT",1,1
"NC","37183","CORN",1,1
"NC","37183","SOYBEANS",1,1
"NC","37183","WHEAT",1,NA
"NC","37185","CORN",1,1
"NC","37185","SOYBEANS",1,1
"NC","37185","WHEAT",1,1
"NC","37197","CORN",1,1
"NC","37197","SOYBEANS",1,1
"NC","37197","WHEAT",1,NA
"ND","38021","CORN",1,1
"ND","38021","OATS",1,1
"ND","38021","SOYBEANS",1,1
"ND","38077","CORN",1,NA
"ND","38077","SOYBEANS",1,NA
"ND","38077","SUGARBEETS",1,NA
"OH","39001","CORN",1,1
"OH","39001","SOYBEANS",1,1
"OH","39001","WHEAT",1,NA
"OH","39003","CORN",1,1
"OH","39003","SOYBEANS",1,1
"OH","39003","WHEAT",1,NA
"OH","39011","CORN",1,1
"OH","39011","SOYBEANS",1,1
"OH","39011","WHEAT",1,NA
"OH","39015","CORN",1,1
"OH","39015","SOYBEANS",1,1
"OH","39015","WHEAT",1,NA
"OH","39017","CORN",1,1
"OH","39017","SOYBEANS",1,1
"OH","39017","WHEAT",1,NA
"OH","39021","CORN",1,1
"OH","39021","SOYBEANS",1,1
"OH","39021","WHEAT",1,NA
"OH","39023","CORN",1,1
"OH","39023","SOYBEANS",1,1
"OH","39023","WHEAT",1,NA
"OH","39027","CORN",1,NA
"OH","39027","SOYBEANS",1,1
"OH","39027","WHEAT",1,NA
"OH","39029","CORN",1,1
"OH","39029","SOYBEANS",1,1
"OH","39029","WHEAT",1,NA
"OH","39033","CORN",1,1
"OH","39033","SOYBEANS",1,1
"OH","39033","WHEAT",1,NA
"OH","39037","CORN",1,1
"OH","39037","SOYBEANS",1,1
"OH","39037","WHEAT",1,NA
"OH","39039","CORN",1,1
"OH","39039","SOYBEANS",1,1
"OH","39039","WHEAT",1,NA
"OH","39041","CORN",1,1
"OH","39041","SOYBEANS",1,1
"OH","39041","WHEAT",1,NA
"OH","39043","CORN",1,1
"OH","39043","SOYBEANS",1,1
"OH","39043","WHEAT",1,NA
"OH","39045","CORN",1,1
"OH","39045","SOYBEANS",1,1
"OH","39045","WHEAT",1,NA
"OH","39047","CORN",1,1
"OH","39047","SOYBEANS",1,NA
"OH","39047","WHEAT",1,NA
"OH","39049","CORN",1,1
"OH","39049","SOYBEANS",1,1
"OH","39049","WHEAT",1,NA
"OH","39051","CORN",1,1
"OH","39051","SOYBEANS",1,1
"OH","39051","WHEAT",1,NA
"OH","39055","CORN",1,NA
"OH","39055","OATS",1,1
"OH","39055","SOYBEANS",1,NA
"OH","39057","CORN",1,1
"OH","39057","SOYBEANS",1,1
"OH","39057","WHEAT",1,NA
"OH","39063","CORN",1,1
"OH","39063","SOYBEANS",1,1
"OH","39063","WHEAT",1,NA
"OH","39065","CORN",1,1
"OH","39065","SOYBEANS",1,1
"OH","39065","WHEAT",1,NA
"OH","39069","CORN",1,1
"OH","39069","SOYBEANS",1,1
"OH","39069","WHEAT",1,NA
"OH","39071","CORN",1,1
"OH","39071","SOYBEANS",1,1
"OH","39071","WHEAT",1,NA
"OH","39077","CORN",1,1
"OH","39077","SOYBEANS",1,1
"OH","39077","WHEAT",1,NA
"OH","39089","CORN",1,1
"OH","39089","SOYBEANS",1,1
"OH","39089","WHEAT",1,NA
"OH","39091","CORN",1,1
"OH","39091","SOYBEANS",1,1
"OH","39091","WHEAT",1,NA
"OH","39093","CORN",1,NA
"OH","39093","SOYBEANS",1,1
"OH","39093","WHEAT",1,NA
"OH","39095","CORN",1,1
"OH","39095","SOYBEANS",1,1
"OH","39095","WHEAT",1,NA
"OH","39097","CORN",1,1
"OH","39097","SOYBEANS",1,1
"OH","39097","WHEAT",1,NA
"OH","39099","CORN",1,1
"OH","39099","SOYBEANS",1,1
"OH","39099","WHEAT",1,NA
"OH","39101","CORN",1,1
"OH","39101","SOYBEANS",1,1
"OH","39101","WHEAT",1,NA
"OH","39103","CORN",1,1
"OH","39103","SOYBEANS",1,1
"OH","39103","WHEAT",1,NA
"OH","39107","CORN",1,1
"OH","39107","SOYBEANS",1,1
"OH","39107","WHEAT",1,NA
"OH","39109","CORN",1,1
"OH","39109","SOYBEANS",1,1
"OH","39109","WHEAT",1,NA
"OH","39113","CORN",1,1
"OH","39113","SOYBEANS",1,1
"OH","39113","WHEAT",1,NA
"OH","39117","CORN",1,1
"OH","39117","SOYBEANS",1,1
"OH","39117","WHEAT",1,NA
"OH","39119","CORN",1,1
"OH","39119","SOYBEANS",1,1
"OH","39119","WHEAT",1,NA
"OH","39123","CORN",1,1
"OH","39123","SOYBEANS",1,1
"OH","39123","WHEAT",1,NA
"OH","39125","CORN",1,1
"OH","39125","SOYBEANS",1,1
"OH","39125","WHEAT",1,NA
"OH","39127","CORN",1,1
"OH","39127","SOYBEANS",1,1
"OH","39127","WHEAT",1,NA
"OH","39129","CORN",1,1
"OH","39129","SOYBEANS",1,1
"OH","39129","WHEAT",1,NA
"OH","39133","CORN",1,1
"OH","39133","SOYBEANS",1,1
"OH","39133","WHEAT",1,1
"OH","39135","CORN",1,1
"OH","39135","SOYBEANS",1,1
"OH","39135","WHEAT",1,NA
"OH","39137","CORN",1,1
"OH","39137","SOYBEANS",1,1
"OH","39137","WHEAT",1,NA
"OH","39139","CORN",1,1
"OH","39139","SOYBEANS",1,1
"OH","39139","WHEAT",1,NA
"OH","39141","CORN",1,1
"OH","39141","SOYBEANS",1,1
"OH","39141","WHEAT",1,NA
"OH","39143","CORN",1,1
"OH","39143","SOYBEANS",1,1
"OH","39143","WHEAT",1,NA
"OH","39145","CORN",1,NA
"OH","39145","SOYBEANS",1,1
"OH","39145","WHEAT",1,NA
"OH","39147","CORN",1,1
"OH","39147","SOYBEANS",1,1
"OH","39147","WHEAT",1,NA
"OH","39149","CORN",1,1
"OH","39149","SOYBEANS",1,1
"OH","39149","WHEAT",1,NA
"OH","39151","CORN",1,1
"OH","39151","SOYBEANS",1,1
"OH","39151","WHEAT",1,NA
"OH","39157","CORN",1,1
"OH","39157","SOYBEANS",1,1
"OH","39157","WHEAT",1,NA
"OH","39159","CORN",1,1
"OH","39159","SOYBEANS",1,1
"OH","39159","WHEAT",1,NA
"OH","39161","CORN",1,1
"OH","39161","SOYBEANS",1,1
"OH","39161","WHEAT",1,NA
"OH","39165","CORN",1,1
"OH","39165","SOYBEANS",1,1
"OH","39165","WHEAT",1,NA
"OH","39167","CORN",1,1
"OH","39167","SOYBEANS",1,1
"OH","39167","WHEAT",1,NA
"OH","39171","CORN",1,1
"OH","39171","SOYBEANS",1,1
"OH","39171","WHEAT",1,NA
"OH","39173","CORN",1,1
"OH","39173","SOYBEANS",1,1
"OH","39173","WHEAT",1,NA
"OH","39175","CORN",1,1
"OH","39175","SOYBEANS",1,1
"OH","39175","WHEAT",1,NA
"OK","40035","CORN",1,1
"OK","40035","SOYBEANS",1,1
"OK","40035","WHEAT",1,NA
"OK","40049","CORN",1,1
"OK","40049","SOYBEANS",1,1
"OK","40049","WHEAT",1,1
"OK","40051","CORN",1,1
"OK","40051","SOYBEANS",1,1
"OK","40051","WHEAT",1,1
"OK","40087","CORN",1,1
"OK","40087","SOYBEANS",1,1
"OK","40087","WHEAT",1,1
"OK","40093","CORN",1,1
"OK","40093","SORGHUM",1,1
"OK","40093","WHEAT",1,1
"OK","40097","CORN",1,NA
"OK","40097","SOYBEANS",1,1
"OK","40097","WHEAT",1,NA
"OK","40101","CORN",1,1
"OK","40101","SOYBEANS",1,1
"OK","40101","WHEAT",1,NA
"OK","40109","CORN",1,1
"OK","40109","SOYBEANS",1,1
"OK","40109","WHEAT",1,1
"OK","40115","CORN",1,1
"OK","40115","SOYBEANS",1,1
"OK","40115","WHEAT",1,1
"OK","40125","CORN",1,1
"OK","40125","SOYBEANS",1,1
"OK","40125","WHEAT",1,1
"OK","40139","CORN",1,1
"OK","40139","SORGHUM",1,1
"OK","40139","WHEAT",1,1
"PA","42007","CORN",1,1
"PA","42007","OATS",1,NA
"PA","42007","SOYBEANS",1,1
"PA","42009","CORN",1,1
"PA","42009","OATS",1,1
"PA","42009","SOYBEANS",1,1
"PA","42013","CORN",1,1
"PA","42013","OATS",1,1
"PA","42013","SOYBEANS",1,1
"PA","42017","CORN",1,1
"PA","42017","OATS",1,1
"PA","42017","SOYBEANS",1,1
"PA","42029","CORN",1,1
"PA","42029","SOYBEANS",1,1
"PA","42029","WHEAT",1,NA
"PA","42031","CORN",1,1
"PA","42031","OATS",1,NA
"PA","42031","SOYBEANS",1,1
"PA","42049","CORN",1,1
"PA","42049","OATS",1,1
"PA","42049","SOYBEANS",1,1
"PA","42063","CORN",1,1
"PA","42063","OATS",1,1
"PA","42063","SOYBEANS",1,1
"PA","42081","CORN",1,1
"PA","42081","OATS",1,NA
"PA","42081","SOYBEANS",1,1
"PA","42085","CORN",1,NA
"PA","42085","OATS",1,NA
"PA","42085","SOYBEANS",1,NA
"PA","42087","CORN",1,1
"PA","42087","OATS",1,NA
"PA","42087","SOYBEANS",1,1
"PA","42089","CORN",1,1
"PA","42089","OATS",1,NA
"PA","42089","SOYBEANS",1,1
"PA","42093","CORN",1,1
"PA","42093","SOYBEANS",1,1
"PA","42093","WHEAT",1,NA
"PA","42119","CORN",1,1
"PA","42119","SOYBEANS",1,1
"PA","42119","WHEAT",1,1
"PA","42121","CORN",1,1
"PA","42121","OATS",1,1
"PA","42121","SOYBEANS",1,1
"PA","42125","CORN",1,1
"PA","42125","OATS",1,1
"PA","42125","SOYBEANS",1,1
"PA","42129","CORN",1,1
"PA","42129","OATS",1,1
"PA","42129","SOYBEANS",1,1
"SC","45007","CORN",1,1
"SC","45007","SOYBEANS",1,1
"SC","45007","WHEAT",1,1
"SC","45025","CORN",1,1
"SC","45025","SOYBEANS",1,1
"SC","45025","WHEAT",1,NA
"SC","45029","CORN",1,1
"SC","45029","COTTON",1,1
"SC","45029","SOYBEANS",1,1
"SC","45035","CORN",1,1
"SC","45035","COTTON",1,1
"SC","45035","SOYBEANS",1,1
"SC","45071","CORN",1,NA
"SC","45071","SOYBEANS",1,1
"SC","45071","WHEAT",1,NA
"SC","45089","CORN",1,1
"SC","45089","COTTON",1,1
"SC","45089","SOYBEANS",1,1
"SD","46005","CORN",1,1
"SD","46005","SOYBEANS",1,1
"SD","46005","WHEAT",1,1
"SD","46009","CORN",1,1
"SD","46009","SOYBEANS",1,1
"SD","46009","WHEAT",1,1
"SD","46013","CORN",1,1
"SD","46013","OATS",1,1
"SD","46013","SOYBEANS",1,1
"SD","46021","CORN",1,1
"SD","46021","OATS",1,1
"SD","46021","SOYBEANS",1,1
"SD","46025","CORN",1,1
"SD","46025","OATS",1,1
"SD","46025","SOYBEANS",1,1
"SD","46029","CORN",1,1
"SD","46029","OATS",1,1
"SD","46029","SOYBEANS",1,1
"SD","46035","CORN",1,1
"SD","46035","SOYBEANS",1,1
"SD","46035","WHEAT",1,1
"SD","46037","CORN",1,1
"SD","46037","OATS",1,1
"SD","46037","SOYBEANS",1,NA
"SD","46039","CORN",1,NA
"SD","46039","OATS",1,1
"SD","46039","SOYBEANS",1,1
"SD","46053","CORN",1,1
"SD","46053","OATS",1,1
"SD","46053","SOYBEANS",1,1
"SD","46055","CORN",1,1
"SD","46055","OATS",1,1
"SD","46055","WHEAT",1,1
"SD","46057","CORN",1,NA
"SD","46057","OATS",1,1
"SD","46057","SOYBEANS",1,NA
"SD","46061","CORN",1,1
"SD","46061","SOYBEANS",1,1
"SD","46061","WHEAT",1,NA
"SD","46075","CORN",1,1
"SD","46075","OATS",1,1
"SD","46075","WHEAT",1,1
"SD","46079","CORN",1,1
"SD","46079","OATS",1,1
"SD","46079","SOYBEANS",1,1
"SD","46083","CORN",1,1
"SD","46083","OATS",1,1
"SD","46083","SOYBEANS",1,1
"SD","46087","CORN",1,1
"SD","46087","OATS",1,1
"SD","46087","SOYBEANS",1,1
"SD","46089","CORN",1,1
"SD","46089","OATS",1,1
"SD","46089","SOYBEANS",1,1
"SD","46091","CORN",1,1
"SD","46091","OATS",1,1
"SD","46091","SOYBEANS",1,NA
"SD","46093","CORN",1,1
"SD","46093","OATS",1,1
"SD","46093","WHEAT",1,1
"SD","46115","CORN",1,1
"SD","46115","SOYBEANS",1,1
"SD","46115","WHEAT",1,1
"SD","46119","CORN",1,1
"SD","46119","SOYBEANS",1,1
"SD","46119","WHEAT",1,1
"TN","47003","CORN",1,1
"TN","47003","SOYBEANS",1,1
"TN","47003","WHEAT",1,1
"TN","47007","CORN",1,1
"TN","47007","SOYBEANS",1,1
"TN","47007","WHEAT",1,NA
"TN","47009","CORN",1,1
"TN","47009","SOYBEANS",1,1
"TN","47009","WHEAT",1,NA
"TN","47015","CORN",1,1
"TN","47015","SOYBEANS",1,1
"TN","47015","WHEAT",1,NA
"TN","47023","CORN",1,1
"TN","47023","COTTON",1,NA
"TN","47023","SOYBEANS",1,1
"TN","47031","CORN",1,1
"TN","47031","SOYBEANS",1,1
"TN","47031","WHEAT",1,NA
"TN","47051","CORN",1,1
"TN","47051","SOYBEANS",1,1
"TN","47051","WHEAT",1,1
"TN","47059","CORN",1,1
"TN","47059","SOYBEANS",1,1
"TN","47059","TOBACCO",1,NA
"TN","47077","CORN",1,1
"TN","47077","SOYBEANS",1,1
"TN","47077","WHEAT",1,NA
"TN","47079","CORN",1,1
"TN","47079","SOYBEANS",1,1
"TN","47079","WHEAT",1,NA
"TN","47099","CORN",1,1
"TN","47099","SOYBEANS",1,1
"TN","47099","WHEAT",1,NA
"TN","47103","CORN",1,1
"TN","47103","SOYBEANS",1,1
"TN","47103","WHEAT",1,NA
"TN","47107","CORN",1,1
"TN","47107","SOYBEANS",1,1
"TN","47107","TOBACCO",1,NA
"TN","47111","CORN",1,1
"TN","47111","SOYBEANS",1,1
"TN","47111","TOBACCO",1,NA
"TN","47117","CORN",1,1
"TN","47117","SOYBEANS",1,1
"TN","47117","WHEAT",1,NA
"TN","47119","CORN",1,1
"TN","47119","SOYBEANS",1,1
"TN","47119","WHEAT",1,NA
"TN","47123","CORN",1,1
"TN","47123","SOYBEANS",1,1
"TN","47123","WHEAT",1,NA
"TN","47131","CORN",1,1
"TN","47131","SOYBEANS",1,NA
"TN","47131","WHEAT",1,NA
"TN","47149","CORN",1,1
"TN","47149","SOYBEANS",1,1
"TN","47149","WHEAT",1,NA
"TN","47177","CORN",1,1
"TN","47177","SOYBEANS",1,1
"TN","47177","WHEAT",1,NA
"TN","47183","CORN",1,1
"TN","47183","SOYBEANS",1,1
"TN","47183","WHEAT",1,NA
"TX","48015","CORN",1,1
"TX","48015","COTTON",1,1
"TX","48015","SORGHUM",1,1
"TX","48025","CORN",1,1
"TX","48025","COTTON",1,1
"TX","48025","SORGHUM",1,1
"TX","48055","CORN",1,1
"TX","48055","COTTON",1,1
"TX","48055","SORGHUM",1,1
"TX","48057","CORN",1,1
"TX","48057","COTTON",1,1
"TX","48057","SORGHUM",1,1
"TX","48061","CORN",1,1
"TX","48061","COTTON",1,1
"TX","48061","SORGHUM",1,1
"TX","48111","CORN",1,1
"TX","48111","SORGHUM",1,1
"TX","48111","WHEAT",1,1
"TX","48157","CORN",1,1
"TX","48157","COTTON",1,1
"TX","48157","SORGHUM",1,1
"TX","48163","CORN",1,1
"TX","48163","SORGHUM",1,1
"TX","48163","WHEAT",1,1
"TX","48187","CORN",1,1
"TX","48187","SORGHUM",1,1
"TX","48187","WHEAT",1,1
"TX","48195","CORN",1,1
"TX","48195","SORGHUM",1,1
"TX","48195","WHEAT",1,1
"TX","48205","CORN",1,1
"TX","48205","COTTON",1,1
"TX","48205","WHEAT",1,1
"TX","48215","CORN",1,1
"TX","48215","COTTON",1,1
"TX","48215","SORGHUM",1,1
"TX","48233","CORN",1,1
"TX","48233","SORGHUM",1,1
"TX","48233","WHEAT",1,1
"TX","48239","CORN",1,1
"TX","48239","COTTON",1,1
"TX","48239","SORGHUM",1,1
"TX","48249","CORN",1,1
"TX","48249","COTTON",1,1
"TX","48249","SORGHUM",1,1
"TX","48251","CORN",1,1
"TX","48251","SORGHUM",1,1
"TX","48251","WHEAT",1,1
"TX","48355","CORN",1,1
"TX","48355","COTTON",1,1
"TX","48355","SORGHUM",1,1
"TX","48409","CORN",1,1
"TX","48409","COTTON",1,1
"TX","48409","SORGHUM",1,1
"TX","48453","CORN",1,1
"TX","48453","SORGHUM",1,1
"TX","48453","WHEAT",1,1
"TX","48493","CORN",1,1
"TX","48493","SORGHUM",1,1
"TX","48493","WHEAT",1,1
"VA","51001","CORN",1,1
"VA","51001","SOYBEANS",1,1
"VA","51001","WHEAT",1,NA
"VA","51031","CORN",1,1
"VA","51031","SOYBEANS",1,1
"VA","51031","WHEAT",1,1
"VA","51033","CORN",1,1
"VA","51033","SOYBEANS",1,1
"VA","51033","WHEAT",1,NA
"VA","51036","CORN",1,NA
"VA","51036","SOYBEANS",1,NA
"VA","51036","WHEAT",1,NA
"VA","51037","CORN",1,1
"VA","51037","SOYBEANS",1,1
"VA","51037","WHEAT",1,1
"VA","51053","CORN",1,1
"VA","51053","SOYBEANS",1,1
"VA","51053","WHEAT",1,1
"VA","51057","CORN",1,1
"VA","51057","SOYBEANS",1,1
"VA","51057","WHEAT",1,NA
"VA","51073","CORN",1,NA
"VA","51073","SOYBEANS",1,1
"VA","51073","WHEAT",1,NA
"VA","51083","CORN",1,1
"VA","51083","SOYBEANS",1,1
"VA","51083","WHEAT",1,1
"VA","51085","CORN",1,1
"VA","51085","SOYBEANS",1,1
"VA","51085","WHEAT",1,1
"VA","51097","CORN",1,1
"VA","51097","SOYBEANS",1,1
"VA","51097","WHEAT",1,NA
"VA","51101","CORN",1,1
"VA","51101","SOYBEANS",1,1
"VA","51101","WHEAT",1,NA
"VA","51107","CORN",1,NA
"VA","51107","SOYBEANS",1,1
"VA","51107","WHEAT",1,1
"VA","51113","CORN",1,1
"VA","51113","SOYBEANS",1,1
"VA","51113","WHEAT",1,NA
"VA","51119","CORN",1,NA
"VA","51119","SOYBEANS",1,NA
"VA","51119","WHEAT",1,NA
"VA","51131","CORN",1,1
"VA","51131","SOYBEANS",1,1
"VA","51131","WHEAT",1,NA
"VA","51133","CORN",1,1
"VA","51133","SOYBEANS",1,1
"VA","51133","WHEAT",1,NA
"VA","51143","CORN",1,1
"VA","51143","SOYBEANS",1,1
"VA","51143","WHEAT",1,1
"VA","51149","CORN",1,1
"VA","51149","SOYBEANS",1,1
"VA","51149","WHEAT",1,NA
"VA","51159","CORN",1,1
"VA","51159","SOYBEANS",1,1
"VA","51159","WHEAT",1,NA
"VA","51193","CORN",1,1
"VA","51193","SOYBEANS",1,1
"VA","51193","WHEAT",1,NA
"VA","51810","CORN",1,NA
"VA","51810","SOYBEANS",1,NA
"VA","51810","WHEAT",1,NA
"WV","54037","CORN",1,1
"WV","54037","SOYBEANS",1,1
"WV","54037","WHEAT",1,NA
"WI","55001","CORN",1,1
"WI","55001","OATS",1,1
"WI","55001","SOYBEANS",1,1
"WI","55011","CORN",1,1
"WI","55011","OATS",1,1
"WI","55011","SOYBEANS",1,1
"WI","55013","CORN",1,1
"WI","55013","OATS",1,1
"WI","55013","SOYBEANS",1,1
"WI","55017","CORN",1,1
"WI","55017","OATS",1,1
"WI","55017","SOYBEANS",1,1
"WI","55023","CORN",1,1
"WI","55023","OATS",1,1
"WI","55023","SOYBEANS",1,1
"WI","55033","CORN",1,1
"WI","55033","OATS",1,1
"WI","55033","SOYBEANS",1,1
"WI","55035","CORN",1,1
"WI","55035","OATS",1,1
"WI","55035","SOYBEANS",1,1
"WI","55053","CORN",1,1
"WI","55053","OATS",1,1
"WI","55053","SOYBEANS",1,1
"WI","55059","CORN",1,1
"WI","55059","SOYBEANS",1,NA
"WI","55059","WHEAT",1,NA
"WI","55063","CORN",1,1
"WI","55063","OATS",1,NA
"WI","55063","SOYBEANS",1,1
"WI","55065","CORN",1,1
"WI","55065","OATS",1,1
"WI","55065","SOYBEANS",1,1
"WI","55067","CORN",1,1
"WI","55067","OATS",1,NA
"WI","55067","WHEAT",1,1
"WI","55069","CORN",1,1
"WI","55069","OATS",1,NA
"WI","55069","SOYBEANS",1,1
"WI","55081","CORN",1,1
"WI","55081","OATS",1,NA
"WI","55081","SOYBEANS",1,1
"WI","55091","CORN",1,1
"WI","55091","OATS",1,NA
"WI","55091","SOYBEANS",1,1
"WI","55093","CORN",1,1
"WI","55093","OATS",1,1
"WI","55093","SOYBEANS",1,1
"WI","55095","CORN",1,1
"WI","55095","OATS",1,1
"WI","55095","SOYBEANS",1,1
"WI","55101","CORN",1,NA
"WI","55101","SOYBEANS",1,NA
"WI","55101","WHEAT",1,NA
"WI","55103","CORN",1,1
"WI","55103","OATS",1,NA
"WI","55103","SOYBEANS",1,1
"WI","55105","CORN",1,1
"WI","55105","SOYBEANS",1,1
"WI","55105","WHEAT",1,NA
"WI","55107","CORN",1,1
"WI","55107","OATS",1,1
"WI","55107","SOYBEANS",1,1
"WI","55109","CORN",1,1
"WI","55109","OATS",1,1
"WI","55109","SOYBEANS",1,1
"WI","55119","CORN",1,1
"WI","55119","OATS",1,NA
"WI","55119","SOYBEANS",1,1
"WI","55121","CORN",1,1
"WI","55121","OATS",1,1
"WI","55121","SOYBEANS",1,1
"WI","55123","CORN",1,1
"WI","55123","OATS",1,NA
"WI","55123","SOYBEANS",1,1
"WI","55127","CORN",1,1
"WI","55127","SOYBEANS",1,1
"WI","55127","WHEAT",1,NA
"WI","55129","CORN",1,1
"WI","55129","OATS",1,1
"WI","55129","SOYBEANS",1,1
"WI","55137","CORN",1,1
"WI","55137","SOYBEANS",1,1
"WI","55137","WHEAT",1,1
"WI","55139","CORN",1,1
"WI","55139","SOYBEANS",1,1
"WI","55139","WHEAT",1,NA
"WI","55141","CORN",1,1
"WI","55141","OATS",1,1
"WI","55141","SOYBEANS",1,1
"WY","56021","CORN",1,1
"WY","56021","SUGARBEETS",1,NA
"WY","56021","WHEAT",1,1
"NC","37127","COTTON",1,1
"NC","37127","SOYBEANS",1,1
"NC","37127","WHEAT",1,NA
"OK","40009","COTTON",1,1
"OK","40009","PEANUTS",1,1
"OK","40009","WHEAT",1,1
"OK","40075","COTTON",1,1
"OK","40075","SORGHUM",1,1
"OK","40075","WHEAT",1,1
"OK","40149","COTTON",1,1
"OK","40149","SORGHUM",1,1
"OK","40149","WHEAT",1,1
"TX","48017","COTTON",1,1
"TX","48017","SORGHUM",1,1
"TX","48017","WHEAT",1,1
"TX","48045","COTTON",1,1
"TX","48045","SORGHUM",1,1
"TX","48045","WHEAT",1,1
"TX","48079","COTTON",1,1
"TX","48079","PEANUTS",1,1
"TX","48079","SORGHUM",1,1
"TX","48095","COTTON",1,1
"TX","48095","SORGHUM",1,1
"TX","48095","WHEAT",1,1
"TX","48107","COTTON",1,1
"TX","48107","SORGHUM",1,1
"TX","48107","WHEAT",1,1
"TX","48303","COTTON",1,1
"TX","48303","SORGHUM",1,1
"TX","48303","WHEAT",1,1
"TX","48305","COTTON",1,1
"TX","48305","SORGHUM",1,1
"TX","48305","WHEAT",1,1
"TX","48381","COTTON",1,1
"TX","48381","SORGHUM",1,1
"TX","48381","WHEAT",1,1
"TX","48399","COTTON",1,1
"TX","48399","SORGHUM",1,1
"TX","48399","WHEAT",1,1
"TX","48507","COTTON",1,1
"TX","48507","SORGHUM",1,1
"TX","48507","WHEAT",1,1
"TX","48099","OATS",1,1
"TX","48099","SORGHUM",1,1
"TX","48099","WHEAT",1,1
"TX","48193","OATS",1,1
"TX","48193","SORGHUM",1,1
"TX","48193","WHEAT",1,1
"WI","55077","OATS",1,1
"WI","55077","SOYBEANS",1,1
"WI","55077","WHEAT",1,1
"KS","20053","SORGHUM",1,1
"KS","20053","SOYBEANS",1,1
"KS","20053","WHEAT",1,1
"KS","20077","SORGHUM",1,1
"KS","20077","SOYBEANS",1,1
"KS","20077","WHEAT",1,1
"KS","20167","SORGHUM",1,1
"KS","20167","SOYBEANS",1,1
"KS","20167","WHEAT",1,1
"OK","40073","SORGHUM",1,1
"OK","40073","SOYBEANS",1,1
"OK","40073","WHEAT",1,1
"AZ","04021","BARLEY",1,1
"AZ","04021","COTTON",1,1
"ID","16005","BARLEY",1,1
"ID","16005","WHEAT",1,1
"ID","16011","BARLEY",1,1
"ID","16011","WHEAT",1,1
"ID","16019","BARLEY",1,1
"ID","16019","WHEAT",1,1
"ID","16029","BARLEY",1,1
"ID","16029","WHEAT",1,1
"ID","16041","BARLEY",1,1
"ID","16041","WHEAT",1,1
"ID","16045","BARLEY",1,NA
"ID","16045","CORN",1,1
"ID","16061","BARLEY",1,1
"ID","16061","WHEAT",1,1
"ID","16069","BARLEY",1,1
"ID","16069","WHEAT",1,1
"ID","16071","BARLEY",1,1
"ID","16071","WHEAT",1,1
"MT","30005","BARLEY",1,1
"MT","30005","WHEAT",1,1
"MT","30007","BARLEY",1,1
"MT","30007","WHEAT",1,1
"MT","30013","BARLEY",1,1
"MT","30013","WHEAT",1,1
"MT","30015","BARLEY",1,1
"MT","30015","WHEAT",1,1
"MT","30029","BARLEY",1,NA
"MT","30029","WHEAT",1,1
"MT","30031","BARLEY",1,1
"MT","30031","WHEAT",1,1
"MT","30035","BARLEY",1,1
"MT","30035","WHEAT",1,1
"MT","30051","BARLEY",1,1
"MT","30051","WHEAT",1,1
"MT","30055","BARLEY",1,1
"MT","30055","WHEAT",1,1
"MT","30067","BARLEY",1,1
"MT","30067","WHEAT",1,1
"MT","30071","BARLEY",1,1
"MT","30071","WHEAT",1,1
"MT","30073","BARLEY",1,1
"MT","30073","WHEAT",1,1
"MT","30085","BARLEY",1,1
"MT","30085","SUGARBEETS",1,NA
"MT","30095","BARLEY",1,1
"MT","30095","WHEAT",1,1
"MT","30099","BARLEY",1,1
"MT","30099","WHEAT",1,1
"MT","30101","BARLEY",1,1
"MT","30101","WHEAT",1,1
"MT","30105","BARLEY",1,1
"MT","30105","WHEAT",1,1
"MT","30107","BARLEY",1,1
"MT","30107","WHEAT",1,1
"ND","38011","BARLEY",1,1
"ND","38011","CORN",1,1
"ND","38019","BARLEY",1,1
"ND","38019","SOYBEANS",1,1
"ND","38055","BARLEY",1,1
"ND","38055","CORN",1,1
"ND","38057","BARLEY",1,1
"ND","38057","CORN",1,1
"ND","38059","BARLEY",1,1
"ND","38059","CORN",1,1
"ND","38065","BARLEY",1,1
"ND","38065","CORN",1,1
"ND","38083","BARLEY",1,1
"ND","38083","SOYBEANS",1,1
"ND","38087","BARLEY",1,1
"ND","38087","CORN",1,1
"ND","38095","BARLEY",1,1
"ND","38095","SOYBEANS",1,1
"ND","38105","BARLEY",1,1
"ND","38105","SUGARBEETS",1,NA
"OR","41021","BARLEY",1,1
"OR","41021","WHEAT",1,1
"OR","41055","BARLEY",1,1
"OR","41055","WHEAT",1,1
"OR","41063","BARLEY",1,1
"OR","41063","WHEAT",1,1
"VA","51015","BARLEY",1,1
"VA","51015","CORN",1,1
